Gene_enc,drug_name_pgx_enc,atc_level2_clean_enc,atc_level4_clean_enc,Significance_enc,pmid_n,is_rsid,is_starallele,has_copy_number,variant_len,sentence_len_w,notes_len_w,y_primary,y_toxicity,y_efficacy,y_metabolism,y_dosage,y_other,y_pd
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
246,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
864,100,13,23,2,1,1,0,0,8,18,28,0,0,0,0,1,0,0
247,138,10,18,1,1,1,0,0,9,7,6,0,0,1,0,0,0,0
240,94,5,7,2,1,1,0,0,10,18,1,1,1,0,1,0,0,0
247,89,5,8,4,1,0,1,0,48,24,105,1,1,0,1,0,0,0
247,32,13,23,0,1,1,0,0,9,7,6,0,0,0,1,0,0,0
438,114,18,33,2,1,1,0,0,9,20,66,0,0,1,0,0,0,0
247,100,18,33,4,1,0,0,0,29,31,124,0,0,0,0,1,0,0
4,43,18,33,2,1,1,0,0,9,19,24,0,0,0,1,0,0,0
372,86,17,32,4,1,1,0,0,9,19,25,0,0,0,0,1,0,0
4,63,18,33,2,1,1,0,0,9,17,20,1,1,1,0,0,0,0
246,152,1,1,2,1,0,1,0,8,9,16,0,0,0,0,1,0,0
979,56,6,11,4,1,1,0,0,7,24,6,0,0,1,0,0,0,0
746,10,18,33,2,0,1,0,0,9,23,23,0,0,1,0,0,0,0
452,7,18,33,2,1,1,0,0,6,22,1,0,0,1,0,0,0,0
244,30,1,2,0,1,1,0,0,9,7,6,0,0,1,0,0,0,0
949,87,6,9,2,1,1,0,0,9,18,25,0,0,0,1,0,0,0
4,63,18,33,2,1,1,0,0,9,21,18,1,1,1,0,0,0,0
65,45,16,31,4,1,1,0,0,10,20,44,0,0,1,0,0,0,0
838,70,7,13,4,1,1,0,0,9,24,31,1,1,0,1,0,0,0
244,86,17,32,2,1,1,0,0,9,19,1,0,0,0,0,1,0,0
247,89,5,8,4,1,0,1,0,48,20,107,1,1,0,1,0,0,0
8,104,5,8,4,1,1,0,0,8,16,104,1,1,0,0,0,0,0
430,4,12,22,4,1,0,1,0,11,10,80,1,1,0,0,0,0,0
278,65,13,23,2,1,1,0,0,9,15,29,1,1,0,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
10,139,5,8,2,1,1,0,0,8,18,1,1,1,0,0,0,0,0
10,139,5,8,2,1,1,0,0,8,22,1,1,1,0,0,0,0,0
278,80,13,23,3,1,1,0,0,6,19,37,0,0,1,0,0,0,0
247,32,13,23,4,1,0,0,0,24,10,46,0,0,0,1,0,0,0
731,72,11,19,4,1,1,0,0,10,22,1,0,0,1,0,0,0,0
471,109,5,8,4,1,1,0,0,9,31,24,0,0,1,0,0,0,0
838,70,7,13,4,1,1,0,0,9,15,33,1,1,0,1,0,0,0
4,36,11,20,4,1,1,0,0,9,15,31,1,1,0,1,0,0,0
247,32,13,23,0,1,1,0,0,9,7,6,0,0,0,1,0,0,0
942,18,3,4,2,0,1,0,0,10,28,33,0,0,1,0,0,0,0
246,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
549,72,11,19,2,1,1,0,0,8,21,1,0,0,1,0,0,0,0
421,104,5,8,4,1,1,0,0,6,16,19,1,1,0,0,0,0,0
946,74,9,17,2,1,1,0,0,9,24,9,0,0,1,0,0,0,0
430,4,12,22,4,1,0,1,0,11,10,80,1,1,0,0,0,0,0
260,104,5,8,2,1,1,0,0,9,17,20,1,1,1,0,0,0,0
247,121,15,29,3,1,0,0,0,29,20,62,0,0,0,1,0,0,0
236,98,6,12,2,1,1,0,0,9,18,3,0,0,1,0,0,0,0
522,27,6,12,2,0,1,0,0,9,24,12,0,0,1,0,0,0,0
421,104,5,8,4,1,1,0,0,6,21,17,1,1,0,0,0,0,0
422,101,18,33,3,1,1,0,0,9,20,13,0,0,1,0,0,0,0
838,70,7,13,4,1,1,0,0,9,24,31,1,1,0,1,0,0,0
799,87,6,9,4,1,1,0,0,10,21,36,0,0,0,1,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
942,27,6,12,2,0,1,0,0,10,11,1,1,1,0,0,0,0,0
215,33,18,33,2,1,1,0,0,9,18,59,0,0,1,0,0,0,0
334,10,18,33,2,1,1,0,0,9,17,26,1,1,1,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
278,65,13,23,2,1,1,0,0,9,15,33,1,1,0,0,0,0,0
247,48,18,33,2,1,0,1,0,40,43,57,0,0,0,1,0,0,0
979,27,6,12,4,1,1,0,0,7,27,16,0,0,1,0,0,0,0
124,137,11,20,2,1,1,0,0,9,23,18,0,0,0,1,0,0,0
704,137,11,20,2,1,1,0,0,9,17,91,1,1,1,0,0,0,0
4,36,11,20,4,1,1,0,0,9,15,31,1,1,0,1,0,0,0
966,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
966,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
29,53,13,23,4,1,1,0,0,7,9,80,1,1,0,1,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
190,95,18,33,2,1,1,0,0,8,17,25,0,0,0,0,0,1,0
29,53,13,23,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
387,87,6,9,4,1,1,0,0,10,16,81,1,1,0,0,0,0,0
954,4,12,22,4,1,1,0,0,10,20,12,0,0,0,0,1,0,0
10,139,5,8,4,1,1,0,0,9,16,22,1,1,0,0,0,0,0
244,30,1,2,0,1,1,0,0,9,7,6,0,0,1,0,0,0,0
7,35,5,8,2,1,1,0,0,9,16,1,0,0,0,0,0,1,0
250,36,11,20,4,1,1,0,0,10,17,37,1,1,0,1,0,0,0
244,78,18,33,4,1,0,1,0,31,30,72,0,0,1,0,0,0,0
965,101,18,33,2,1,1,0,0,8,25,30,0,0,1,0,0,0,0
635,9,18,33,4,1,1,0,0,10,18,6,0,0,1,0,0,0,0
459,100,13,23,2,1,1,0,0,8,18,28,0,0,0,0,1,0,0
208,127,18,33,4,1,1,0,0,9,18,8,0,0,0,0,0,0,1
10,139,5,8,4,1,1,0,0,9,17,24,1,1,0,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
651,86,17,32,2,1,1,0,0,8,21,64,0,0,1,0,0,0,0
244,99,0,0,4,1,0,1,0,32,25,13,0,0,1,0,0,0,0
603,135,6,12,4,1,0,0,0,20,15,87,0,0,0,0,0,1,0
30,53,13,23,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
8,139,5,8,2,1,1,0,0,9,22,1,1,1,0,0,0,0,0
190,34,18,33,2,1,1,0,0,8,23,11,0,0,0,1,0,0,0
430,4,12,22,4,1,0,1,0,11,10,80,1,1,0,0,0,0,0
276,56,6,11,4,1,1,0,0,9,20,59,0,0,0,1,0,0,0
966,2,1,1,3,1,1,0,0,10,16,16,0,0,0,0,1,0,0
273,35,5,8,2,1,1,0,0,11,21,1,0,0,1,0,0,0,0
164,104,5,8,2,1,1,0,0,8,17,20,1,1,1,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
4,136,18,33,4,1,1,0,0,9,18,23,0,0,0,0,0,1,0
242,98,6,12,2,1,1,0,0,9,17,13,0,0,0,1,0,0,0
243,129,16,30,4,1,1,0,0,10,14,77,0,0,0,1,0,0,0
247,89,5,8,4,1,0,1,0,48,24,105,1,1,0,1,0,0,0
96,87,6,9,4,1,1,0,0,10,15,35,1,1,0,0,0,0,0
461,100,13,23,2,1,1,0,0,9,18,17,0,0,0,0,1,0,0
342,144,18,33,4,1,1,0,0,8,30,23,0,0,1,0,0,0,0
304,143,3,4,4,1,1,0,0,9,17,18,0,0,1,0,0,0,0
240,95,18,33,4,1,0,1,0,18,22,152,0,0,0,0,1,0,0
521,8,14,28,2,1,1,0,0,8,19,68,0,0,1,0,0,0,0
387,87,6,9,4,1,1,0,0,10,16,81,1,1,0,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
891,41,5,8,4,1,1,0,0,9,19,57,0,0,0,1,0,0,0
250,55,13,23,2,1,0,1,0,9,13,19,0,0,0,0,0,0,1
246,35,5,8,2,1,0,0,0,23,28,39,0,0,1,0,0,0,0
853,127,18,33,2,1,1,0,0,8,20,46,0,0,1,0,0,0,0
20,87,6,9,2,1,1,0,0,10,15,19,1,1,0,0,0,0,0
418,35,5,8,2,1,1,0,0,9,16,1,0,0,0,0,0,1,0
278,65,13,23,2,1,1,0,0,6,15,29,1,1,0,0,0,0,0
966,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
244,30,1,2,0,1,1,0,0,9,7,6,0,0,1,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
951,74,9,17,2,1,0,1,0,9,19,23,0,0,1,0,0,0,0
584,87,6,9,2,1,1,0,0,10,18,14,0,0,0,1,0,0,0
364,146,14,27,2,1,1,0,0,9,27,45,0,0,1,0,0,0,0
837,130,3,4,1,1,1,0,0,9,7,6,1,1,0,0,0,0,0
278,65,13,23,2,1,1,0,0,9,15,29,1,1,0,0,0,0,0
419,70,7,13,2,1,0,0,0,26,25,21,0,0,1,0,0,0,0
567,147,18,33,2,1,1,0,0,9,10,27,0,0,0,1,0,0,0
246,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
247,69,5,8,2,1,0,1,0,18,28,41,0,0,1,0,0,0,0
387,87,6,9,4,1,1,0,0,10,16,81,1,1,0,0,0,0,0
250,36,11,20,4,1,1,0,0,10,17,37,1,1,0,1,0,0,0
36,87,6,9,2,1,1,0,0,10,15,7,1,1,0,0,0,0,0
29,53,13,23,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
246,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
387,87,6,9,4,1,1,0,0,10,16,81,1,1,0,0,0,0,0
237,63,18,33,2,1,1,0,0,9,17,20,1,1,1,0,0,0,0
244,50,16,30,4,1,0,1,0,42,18,55,0,0,0,1,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
8,91,18,33,4,1,1,0,0,9,22,16,0,0,0,1,0,0,0
946,66,5,8,4,1,0,1,0,9,16,38,1,1,0,0,0,0,0
425,33,18,33,4,1,1,0,0,9,20,54,0,0,1,0,0,0,0
247,107,16,30,4,1,0,0,0,29,28,53,0,0,0,1,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
244,151,5,8,2,1,0,0,0,55,25,28,0,0,0,1,0,0,0
4,36,11,20,4,1,1,0,0,9,15,31,1,1,0,1,0,0,0
36,87,6,9,2,1,1,0,0,6,15,7,1,1,0,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
10,139,5,8,4,1,1,0,0,9,21,20,1,1,0,0,0,0,0
154,121,15,29,4,1,1,0,0,6,20,79,0,0,1,0,0,0,0
4,8,14,28,4,1,1,0,0,9,21,63,0,0,1,0,0,0,0
244,28,16,30,2,1,0,1,0,32,15,1,1,1,0,0,0,0,0
632,74,9,17,4,1,1,0,0,10,16,57,1,1,0,1,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
880,98,6,12,2,1,1,0,0,9,20,27,0,0,1,0,0,0,0
244,30,1,2,0,1,1,0,0,9,7,6,0,0,1,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
840,151,5,8,3,1,1,0,0,9,19,17,0,0,0,1,0,0,0
482,104,5,8,2,1,1,0,0,8,17,20,1,1,1,0,0,0,0
244,21,14,28,2,1,1,0,0,10,19,37,0,0,0,1,0,0,0
4,32,13,23,2,1,1,0,0,9,16,32,0,0,0,1,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
953,146,14,27,2,1,1,0,0,9,22,8,0,0,0,1,1,0,0
188,95,18,33,2,1,1,0,0,9,17,15,0,0,0,0,0,1,0
836,70,7,13,4,1,1,0,0,9,24,33,1,1,0,1,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
421,24,5,8,4,1,1,0,0,6,16,19,1,1,0,0,0,0,0
29,53,13,23,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
278,65,13,23,2,1,1,0,0,6,15,29,1,1,0,0,0,0,0
201,104,5,8,2,1,1,0,0,9,21,18,1,1,1,0,0,0,0
8,87,6,9,2,1,1,0,0,9,15,19,1,1,0,0,0,0,0
96,87,6,9,4,1,1,0,0,10,15,35,1,1,0,0,0,0,0
260,63,18,33,2,0,1,0,0,10,16,21,1,1,1,0,0,0,0
422,101,18,33,2,1,0,0,0,26,26,27,0,0,1,0,0,0,0
247,138,10,18,1,1,1,0,0,9,7,6,0,0,1,0,0,0,0
763,63,18,33,4,1,1,0,0,8,21,93,1,1,1,0,0,0,0
836,70,7,13,4,1,1,0,0,9,24,33,1,1,0,1,0,0,0
252,63,18,33,2,1,1,0,0,8,17,20,1,1,1,0,0,0,0
387,87,6,9,4,1,1,0,0,10,16,81,1,1,0,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
252,94,5,7,2,1,1,0,0,8,22,1,1,1,0,1,0,0,0
10,139,5,8,4,1,1,0,0,9,16,22,1,1,0,0,0,0,0
250,137,11,20,2,1,0,1,0,9,15,44,0,0,0,1,0,0,0
190,21,18,33,2,1,1,0,0,10,23,31,0,0,1,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
805,82,5,8,4,1,1,0,0,9,22,26,0,0,1,0,0,0,0
247,107,16,30,2,1,0,1,0,70,18,17,1,1,0,0,0,0,0
803,85,5,8,4,1,1,0,0,8,24,25,0,0,1,0,0,0,0
651,93,5,8,2,1,1,0,0,9,20,20,0,0,1,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
838,70,7,13,4,1,1,0,0,9,24,31,1,1,0,1,0,0,0
28,53,18,33,4,1,1,0,0,8,9,80,1,1,0,1,0,0,0
250,36,11,20,4,1,1,0,0,10,17,37,1,1,0,1,0,0,0
251,31,18,33,4,1,1,0,0,8,28,51,0,0,1,0,0,0,0
234,56,6,11,3,1,1,0,0,9,21,109,0,0,1,0,0,0,0
988,45,16,31,4,1,1,0,0,9,20,28,0,0,1,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
240,95,18,33,4,1,0,1,0,19,14,57,0,0,0,1,0,0,0
128,116,14,28,2,1,1,0,0,8,21,40,0,0,1,0,0,0,0
586,56,6,11,2,1,1,0,0,8,23,55,0,0,1,0,0,0,0
250,55,13,23,2,1,0,1,0,9,13,19,0,0,0,0,0,0,1
979,74,9,17,2,1,1,0,0,7,24,60,0,0,1,0,0,0,0
903,121,15,29,4,1,1,0,0,8,18,29,0,0,1,0,0,0,0
201,104,5,8,2,1,1,0,0,10,17,20,1,1,1,0,0,0,0
30,53,13,23,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
750,27,6,12,4,1,1,0,0,8,20,17,0,0,1,0,0,0,0
817,63,18,33,2,1,1,0,0,9,23,50,0,0,1,0,0,0,0
247,58,16,30,2,1,0,0,0,24,15,111,1,1,0,0,0,0,0
4,146,14,27,4,1,1,0,0,9,22,39,0,0,1,0,0,0,0
247,112,14,25,4,1,1,0,0,9,24,1,0,0,1,0,0,0,0
208,127,18,33,4,1,1,0,0,9,18,8,0,0,0,0,0,0,1
421,24,5,8,4,1,1,0,0,6,21,17,1,1,0,0,0,0,0
966,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
603,75,4,5,4,1,1,0,0,9,16,52,1,1,0,1,0,0,0
247,48,18,33,4,1,0,1,0,28,21,45,0,0,0,1,0,0,0
278,121,15,29,2,1,1,0,0,9,18,11,0,0,1,0,0,0,0
957,23,14,26,2,1,1,0,0,9,21,25,0,0,0,1,0,0,0
29,53,13,23,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
247,89,5,8,4,1,0,1,0,48,20,107,1,1,0,1,0,0,0
965,127,18,33,4,0,1,0,0,9,18,8,0,0,0,0,0,0,1
208,127,18,33,4,1,1,0,0,9,18,8,0,0,0,0,0,0,1
244,99,0,0,3,1,0,1,0,9,12,17,0,0,0,1,0,0,0
648,100,13,23,4,1,1,0,0,8,23,48,0,0,1,0,0,0,0
195,95,18,33,2,1,1,0,0,8,17,15,0,0,0,0,0,1,0
208,127,18,33,4,1,1,0,0,9,18,8,0,0,0,0,0,0,1
244,30,1,2,0,1,1,0,0,9,7,6,0,0,1,0,0,0,0
4,6,5,8,4,1,1,0,0,9,19,83,0,0,0,1,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
486,11,1,2,2,1,1,0,0,7,27,11,0,0,1,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
216,28,16,30,4,1,1,0,0,9,22,106,0,0,1,0,0,0,0
246,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
246,48,18,33,2,1,0,0,0,62,19,1,0,0,0,1,0,0,0
10,139,5,8,4,1,1,0,0,9,16,22,1,1,0,0,0,0,0
277,31,18,33,4,1,1,0,0,8,20,77,0,0,1,0,0,0,0
128,121,15,29,2,1,1,0,0,8,21,40,0,0,1,0,0,0,0
208,127,18,33,4,1,1,0,0,9,18,8,0,0,0,0,0,0,1
485,69,5,8,2,1,1,0,0,9,27,11,0,0,1,0,0,0,0
29,53,13,23,4,1,1,0,0,7,8,78,1,1,0,1,0,0,0
247,138,10,18,2,1,0,1,0,18,17,46,0,0,0,0,0,1,0
803,90,13,23,4,1,1,0,0,10,20,37,0,0,0,1,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
756,74,9,17,4,1,1,0,0,9,25,34,0,0,1,0,0,0,0
260,104,5,8,2,1,1,0,0,10,17,20,1,1,1,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
421,104,5,8,4,1,1,0,0,6,16,19,1,1,0,0,0,0,0
671,70,7,13,2,0,1,0,0,9,20,13,0,0,0,0,1,0,0
243,129,16,30,4,1,1,0,0,9,14,77,0,0,0,1,0,0,0
829,61,5,8,2,1,1,0,0,9,22,56,0,0,1,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
23,80,18,33,4,1,1,0,0,9,19,1,0,0,1,0,0,0,0
201,104,5,8,2,1,1,0,0,9,17,20,1,1,1,0,0,0,0
244,0,14,28,2,2,0,1,0,43,27,29,0,0,0,1,0,0,0
10,139,5,8,4,1,1,0,0,9,16,22,1,1,0,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
10,139,5,8,2,1,1,0,0,8,18,1,1,1,0,0,0,0,0
252,55,13,23,2,1,0,1,0,8,13,19,0,0,0,0,0,0,1
190,95,18,33,2,1,1,0,0,8,17,25,0,0,0,0,0,1,0
648,65,13,23,2,1,1,0,0,8,15,29,1,1,0,0,0,0,0
278,65,13,23,2,1,1,0,0,9,15,18,1,1,0,0,0,0,0
803,85,5,8,2,1,1,0,0,9,14,1,0,0,0,1,0,0,0
980,118,18,33,2,1,1,0,0,8,19,32,0,0,1,0,0,0,0
549,123,8,15,2,1,1,0,0,8,21,51,0,0,1,0,0,0,0
73,73,18,33,4,0,1,0,0,9,13,41,0,0,0,0,0,1,0
712,124,18,33,2,1,1,0,0,10,19,36,1,1,0,0,0,0,0
244,30,1,2,0,1,1,0,0,9,7,6,0,0,1,0,0,0,0
247,32,13,23,0,1,1,0,0,9,7,6,0,0,0,1,0,0,0
8,23,14,26,2,1,1,0,0,8,21,48,0,0,1,0,0,0,0
617,31,18,33,4,0,1,0,0,10,20,92,0,0,0,1,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
181,47,18,33,2,1,1,0,0,11,15,90,0,0,0,0,0,0,1
836,70,7,13,4,1,1,0,0,9,24,33,1,1,0,1,0,0,0
164,104,5,8,2,1,1,0,0,9,17,20,1,1,1,0,0,0,0
965,127,18,33,4,0,1,0,0,9,18,8,0,0,0,0,0,0,1
247,58,16,30,2,1,0,0,0,24,15,111,1,1,0,0,0,0,0
116,124,18,33,4,1,1,0,0,8,15,76,0,0,0,0,0,0,1
387,87,6,9,4,1,1,0,0,10,16,81,1,1,0,0,0,0,0
966,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
910,80,18,33,2,1,1,0,0,9,19,58,0,0,1,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
36,87,6,9,2,1,1,0,0,6,19,5,1,1,0,0,0,0,0
247,15,3,4,4,1,1,0,0,9,17,23,0,0,1,0,0,0,0
946,56,6,11,2,1,0,1,0,9,15,20,1,1,1,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
101,114,18,33,2,1,1,0,0,9,20,23,0,0,1,0,0,0,0
244,44,14,28,4,1,1,0,0,9,23,1,0,0,1,0,0,0,0
40,127,18,33,4,1,1,0,0,9,16,32,0,0,0,0,0,0,1
246,112,14,25,4,1,1,0,0,10,20,10,0,0,0,1,1,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
242,46,5,7,3,1,0,1,0,29,17,18,0,0,0,0,1,0,0
34,87,6,9,4,1,1,0,0,9,14,6,0,0,1,0,0,0,0
355,24,5,8,4,0,1,0,0,10,16,56,0,0,1,0,0,0,0
36,87,6,9,2,1,1,0,0,6,19,5,1,1,0,0,0,0,0
648,65,13,23,2,1,1,0,0,9,15,29,1,1,0,0,0,0,0
884,100,13,23,2,1,1,0,0,9,18,17,0,0,0,0,1,0,0
247,138,10,18,1,1,1,0,0,9,7,6,0,0,1,0,0,0,0
247,32,13,23,0,1,1,0,0,9,7,6,0,0,0,1,0,0,0
954,27,6,12,2,1,1,0,0,9,24,9,0,0,1,0,0,0,0
486,144,18,33,4,1,1,0,0,9,27,63,0,0,1,0,0,0,0
244,5,14,28,4,1,0,1,0,31,21,52,0,0,0,1,0,0,0
837,130,3,4,1,1,1,0,0,9,7,6,1,1,0,0,0,0,0
847,13,18,33,4,1,1,0,0,9,16,8,0,0,0,0,0,0,1
247,138,10,18,1,1,1,0,0,9,7,6,0,0,1,0,0,0,0
76,2,1,1,3,0,1,0,0,6,9,49,0,0,0,0,1,0,0
652,89,5,8,4,1,1,0,0,10,16,8,0,0,0,0,0,0,1
957,90,13,23,2,1,1,0,0,9,19,37,0,0,1,0,1,0,0
250,63,18,33,2,1,1,0,0,10,17,20,1,1,1,0,0,0,0
8,104,5,8,4,1,1,0,0,8,16,104,1,1,0,0,0,0,0
847,13,18,33,4,1,1,0,0,9,16,8,0,0,0,0,0,0,1
9,87,6,9,4,1,1,0,0,9,18,10,0,0,0,1,0,0,0
10,139,5,8,4,1,1,0,0,9,16,22,1,1,0,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
942,44,18,33,2,1,1,0,0,10,24,1,1,1,0,0,0,0,0
164,104,5,8,2,1,1,0,0,10,21,18,1,1,1,0,0,0,0
746,121,15,29,2,0,1,0,0,8,23,23,0,0,1,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
966,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
248,121,15,29,2,1,1,0,0,9,18,35,0,0,1,0,0,0,0
334,10,18,33,2,1,1,0,0,9,17,26,1,1,1,0,0,0,0
278,65,13,23,2,1,1,0,0,6,15,29,1,1,0,0,0,0,0
278,65,13,23,2,1,1,0,0,9,14,27,1,1,0,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
651,100,13,23,2,1,1,0,0,8,18,54,0,0,0,0,1,0,0
247,89,5,8,4,1,0,1,0,73,22,139,1,1,0,1,0,0,0
838,70,7,13,4,1,1,0,0,9,15,33,1,1,0,1,0,0,0
643,84,6,10,2,1,1,0,0,11,21,37,0,0,0,0,0,1,0
182,43,18,33,2,0,1,0,0,10,22,56,0,0,1,0,0,0,0
697,152,1,1,4,0,1,0,0,10,16,41,0,0,0,0,1,0,0
40,127,18,33,4,1,1,0,0,9,16,32,0,0,0,0,0,0,1
260,63,18,33,4,0,1,0,0,10,16,24,0,0,0,1,0,0,0
519,132,5,8,2,1,1,0,0,8,25,15,0,0,1,0,0,0,0
250,137,11,20,4,1,1,0,0,9,23,85,0,0,0,1,0,0,0
244,83,14,28,2,1,1,0,0,11,14,42,0,0,0,1,0,0,0
847,13,18,33,4,1,1,0,0,9,16,8,0,0,0,0,0,0,1
246,152,1,1,4,1,0,1,0,49,20,1,0,0,0,0,1,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
196,42,6,12,4,1,1,0,0,9,21,15,0,0,1,0,0,0,0
278,65,13,23,2,1,1,0,0,9,14,16,1,1,0,0,0,0,0
981,118,18,33,2,1,1,0,0,9,23,55,0,0,1,0,0,0,0
10,139,5,8,4,1,1,0,0,9,21,20,1,1,0,0,0,0,0
648,65,13,23,2,1,1,0,0,9,15,18,1,1,0,0,0,0,0
247,32,13,23,2,1,0,1,0,29,21,28,0,0,0,1,0,0,0
81,105,18,33,4,0,1,0,0,9,23,55,0,0,1,0,0,0,0
711,85,5,8,4,1,1,0,0,9,21,136,0,0,1,0,0,0,0
247,32,13,23,0,1,1,0,0,9,7,6,0,0,0,1,0,0,0
242,46,5,7,4,1,1,0,0,10,20,51,0,0,0,1,0,0,0
305,27,6,12,4,1,1,0,0,7,28,54,0,0,1,0,0,0,0
247,64,18,33,2,1,0,1,0,29,17,26,0,0,0,1,0,0,0
242,139,5,8,2,1,1,0,0,10,19,6,0,0,0,1,0,0,0
278,65,13,23,2,1,1,0,0,10,14,16,1,1,0,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
298,152,1,1,4,1,1,0,0,9,14,28,0,0,0,0,1,0,0
832,21,18,33,2,1,1,0,0,10,22,29,0,0,1,0,0,0,0
838,70,7,13,4,1,1,0,0,9,15,33,1,1,0,1,0,0,0
8,104,5,8,4,1,1,0,0,8,16,104,1,1,0,0,0,0,0
244,99,0,0,2,1,0,1,0,9,16,67,0,0,1,0,0,0,0
247,142,13,24,4,1,0,1,0,29,19,39,0,0,0,1,0,0,0
837,130,3,4,1,1,1,0,0,9,7,6,1,1,0,0,0,0,0
244,21,14,28,2,1,1,0,0,9,19,28,0,0,0,1,0,0,0
917,3,11,19,4,1,1,0,0,8,24,38,0,0,1,0,0,0,0
246,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
279,129,16,30,4,1,1,0,0,8,20,53,0,0,1,0,0,0,0
387,87,6,9,4,1,1,0,0,10,16,81,1,1,0,0,0,0,0
603,75,4,5,4,1,1,0,0,9,18,50,1,1,0,1,0,0,0
832,129,16,30,2,1,0,0,0,24,19,51,1,1,0,0,0,0,0
838,42,6,12,4,1,1,0,0,9,14,11,0,0,0,1,0,1,0
